recid,province,department,dcode,year,month,dip,pres,total,ucr,pj,soc,con,enp,urb,lit,pop
10987,La Pampa,Puelen,11015,1989,NA,1,0,2961,895,1841,NA,NA,2.1640114784240723,0.9325441092252476,0.8994027376174927,6601.727272727294
2547,La Pampa,Puelen,11015,1989,NA,0,1,3042,906,1850,NA,NA,2.253082275390625,0.9325441092252476,0.8994027376174927,6601.727272727294
11516,La Pampa,Puelen,11015,1991,NA,1,0,3073,423,1735,NA,NA,2.6570069789886475,1,0.9148600101470947,6811
12046,La Pampa,Puelen,11015,1993,NA,1,0,2960,552,1740,NA,NA,2.5249569416046143,1,0.9196540117263794,7000.200000000012
12583,La Pampa,Puelen,11015,1995,NA,1,0,3533,408,1720,NA,NA,3.1592490673065186,1,0.9244480133056641,7189.400000000023
3084,La Pampa,Puelen,11015,1995,NA,0,1,3558,478,1830,NA,NA,2.994112968444824,1,0.9244480133056641,7189.400000000023
13120,La Pampa,Puelen,11015,1997,NA,1,0,3399,369,1802,NA,NA,2.5452067852020264,1,0.9292420148849487,7378.600000000006
13649,La Pampa,Puelen,11015,1999,NA,1,0,4025,1719,1835,NA,NA,2.497091054916382,1,0.9340360164642334,7567.8000000000175
3622,La Pampa,Puelen,11015,1999,NA,0,1,4101,1901,1700,NA,NA,2.557800531387329,1,0.9340360164642334,7567.8000000000175
14172,La Pampa,Puelen,11015,2001,NA,1,0,3368,700,1969,NA,NA,2.3950209617614746,1,0.9388300180435181,7757
3967,La Pampa,Puelen,11015,2003,NA,0,1,3853,87,2618,58,NA,5.079182147979736,1,0.9436240196228027,7949.718214441976
17026,La Pampa,Puelen,11015,2003,NA,1,0,0,NA,NA,NA,NA,NA,1,0.9436240196228027,7949.718214441976
8052,La Pampa,Quemu-Quemu,11016,1954,NA,1,0,3715,1059,2514,NA,NA,1.8495736122131348,0.4484744668006897,0.8976899981498718,8850.076923076937
14703,La Pampa,Quemu Quemu,11016,1957,NA,1,0,3880,3124,404,106,NA,2.9534785747528076,0.5194372236728668,0.9030900001525879,8487.538461538468
1521,La Pampa,Quemu-Quemu,11016,1958,NA,0,1,4036,3703,NA,35,NA,2.257937431335449,0.5430914759635925,0.9048900008201599,8366.692307692312
8488,La Pampa,Quemu-Quemu,11016,1962,NA,1,0,4296,3473,537,76,NA,2.7833139896392822,0.592018508911133,0.912090003490448,8065.5999999999985
16173,La Pampa,Quemu Quemu,11016,1963,NA,1,0,4409,3485,782,NA,NA,2.9640066623687744,0.5928277730941773,0.91389000415802,8035.9000000000015
5721,La Pampa,Quemu Quemu,11016,1963,NA,0,1,4417,3426,557,NA,NA,3.0550081729888916,0.5928277730941773,0.91389000415802,8035.9000000000015
8918,La Pampa,Quemu-Quemu,11016,1965,NA,1,0,4468,2770,1486,NA,48,3.483132839202881,0.5944463014602661,0.9174900054931641,7976.5
4695,La Pampa,Quemu Quemu,11016,1973,3,0,1,4780,1254,1899,NA,NA,3.433866262435913,0.6119255006313331,0.9318900108337402,7821.7
16672,La Pampa,Quemu Quemu,11016,1973,3,1,0,4770,1210,1680,NA,NA,3.6091513633728027,0.6119255006313331,0.9318900108337402,7821.7
5201,La Pampa,Quemu Quemu,11016,1973,9,0,1,4696,1667,2231,NA,NA,2.752821683883667,0.6119255006313331,0.9318900108337402,7821.7
9406,La Pampa,Quemu Quemu,11016,1983,NA,1,0,5278,2177,2067,NA,NA,2.988219738006592,0.656701761484145,0.9498900175094604,8056.8181818181765
2020,La Pampa,Quemu Quemu,11016,1983,NA,0,1,5349,2234,2112,NA,NA,2.9483463764190674,0.656701761484145,0.9498900175094604,8056.8181818181765
9932,La Pampa,Quemu Quemu,11016,1985,NA,1,0,5332,2403,2180,NA,NA,2.6573026180267334,0.6656570136547071,0.9534900188446045,8223.363636363618
10460,La Pampa,Quemu Quemu,11016,1987,NA,1,0,5542,2271,2865,NA,NA,2.285116195678711,0.6746122658252691,0.9570900201797485,8389.909090909088
10988,La Pampa,Quemu Quemu,11016,1989,NA,1,0,5389,2115,2734,NA,NA,2.4534552097320557,0.6835675179958312,0.9606900215148926,8556.45454545453
2548,La Pampa,Quemu Quemu,11016,1989,NA,0,1,5469,2176,2755,NA,NA,2.458897352218628,0.6835675179958312,0.9606900215148926,8556.45454545453
11517,La Pampa,Quemu Quemu,11016,1991,NA,1,0,5526,1950,2705,NA,NA,2.6635639667510986,0.6925227701663932,0.9642900228500366,8723
12047,La Pampa,Quemu Quemu,11016,1993,NA,1,0,5435,1795,2419,NA,NA,3.0829944610595703,0.7014780223369552,0.9669880151748655,8729.6
3085,La Pampa,Quemu Quemu,11016,1995,NA,0,1,5651,1648,2589,NA,NA,3.021587371826172,0.7104332745075173,0.9696860074996945,8736.2
12584,La Pampa,Quemu Quemu,11016,1995,NA,1,0,5640,1838,2635,NA,NA,2.9874417781829834,0.7104332745075173,0.9696860074996945,8736.2
13121,La Pampa,Quemu Quemu,11016,1997,NA,1,0,5551,1614,2651,NA,NA,2.9269235134124756,0.7193885266780793,0.9723839998245238,8742.8
3623,La Pampa,Quemu Quemu,11016,1999,NA,0,1,5920,3032,2221,NA,NA,2.4548535346984863,0.7283437788486413,0.9750819921493528,8749.400000000001
13650,La Pampa,Quemu Quemu,11016,1999,NA,1,0,5901,2698,2562,NA,NA,2.4740278720855713,0.7283437788486413,0.9750819921493528,8749.400000000001
14173,La Pampa,Quemu Quemu,11016,2001,NA,1,0,4409,987,2391,NA,NA,2.665135383605957,0.7372990310192034,0.9777799844741821,8756
3968,La Pampa,Quemu Quemu,11016,2003,NA,0,1,5580,194,3278,39,NA,6.280744552612305,0.7462542831897654,0.9804779767990119,8762.603733031614
17027,La Pampa,Quemu Quemu,11016,2003,NA,1,0,0,NA,NA,NA,NA,NA,0.7462542831897654,0.9804779767990119,8762.603733031614
8053,La Pampa,Rancul,11017,1954,NA,1,0,3507,760,2386,NA,NA,1.9214510917663574,0,0.8424479338255795,8822.692307692254
14704,La Pampa,Rancul,11017,1957,NA,1,0,3528,2420,550,197,NA,3.5238311290740967,0,0.8492913462898946,8148.846153846127
1522,La Pampa,Rancul,11017,1958,NA,0,1,3711,3263,NA,99,NA,2.198690176010132,0,0.8515724837779999,7924.230769230751
8489,La Pampa,Rancul,11017,1962,NA,1,0,3682,2708,737,75,NA,2.8603603839874268,0,0.8606970337304194,7530.200000000004
16174,La Pampa,Rancul,11017,1963,NA,1,0,3854,2845,945,NA,NA,3.2209417819976807,0,0.8629781712185247,7557.800000000003
5722,La Pampa,Rancul,11017,1963,NA,0,1,3857,2840,829,NA,NA,3.1250698566436768,0,0.8629781712185247,7557.800000000003
8919,La Pampa,Rancul,11017,1965,NA,1,0,3932,2673,1138,NA,50,3.3050098419189453,0,0.8675404461947354,7613
4696,La Pampa,Rancul,11017,1973,3,0,1,4425,1168,1648,NA,NA,3.282775640487671,0.08044101297855377,0.8857895460995753,8146.700000000012
16673,La Pampa,Rancul,11017,1973,3,1,0,4421,1080,1625,NA,NA,3.28261661529541,0.08044101297855377,0.8857895460995753,8146.700000000012
5202,La Pampa,Rancul,11017,1973,9,0,1,4262,1232,1912,NA,NA,3.115304708480835,0.08044101297855377,0.8857895460995753,8146.700000000012
2021,La Pampa,Rancul,11017,1983,NA,0,1,5329,2076,1722,NA,NA,3.1916239261627197,0.34857772290706635,0.9086009209806267,9308.090909090912
9407,La Pampa,Rancul,11017,1983,NA,1,0,5299,2011,1714,NA,NA,3.2066311836242676,0.34857772290706635,0.9086009209806267,9308.090909090912
9933,La Pampa,Rancul,11017,1985,NA,1,0,5423,2364,1921,NA,NA,2.8950021266937256,0.40220506489276886,0.9131631959568365,9466.818181818177
10461,La Pampa,Rancul,11017,1987,NA,1,0,5702,2642,2763,NA,NA,2.218126058578491,0.4558324068784714,0.9177254709330471,9625.545454545441
10989,La Pampa,Rancul,11017,1989,NA,1,0,5720,2591,2762,NA,NA,2.4367847442626953,0.5094597488641739,0.9222877459092569,9784.272727272706
2549,La Pampa,Rancul,11017,1989,NA,0,1,5788,2637,2761,NA,NA,2.463837146759033,0.5094597488641739,0.9222877459092569,9784.272727272706
11518,La Pampa,Rancul,11017,1991,NA,1,0,6040,2460,2688,NA,NA,2.6972782611846924,0.5630870908498764,0.9268500208854675,9943
12048,La Pampa,Rancul,11017,1993,NA,1,0,5890,2511,2476,NA,NA,2.7350707054138184,0.6167144328355789,0.9313560128211975,10084
3086,La Pampa,Rancul,11017,1995,NA,0,1,5874,2153,3073,NA,NA,2.421111583709717,0.6703417748212814,0.9358620047569275,10225
12585,La Pampa,Rancul,11017,1995,NA,1,0,5858,2399,2917,NA,NA,2.38212251663208,0.6703417748212814,0.9358620047569275,10225
13122,La Pampa,Rancul,11017,1997,NA,1,0,6156,2348,2914,NA,NA,2.6447701454162598,0.723969116806984,0.9403679966926575,10366
13651,La Pampa,Rancul,11017,1999,NA,1,0,6730,3272,2932,NA,NA,2.32705020904541,0.7775964587926865,0.9448739886283875,10507
3624,La Pampa,Rancul,11017,1999,NA,0,1,6738,3368,2785,NA,NA,2.3592405319213867,0.7775964587926865,0.9448739886283875,10507
14174,La Pampa,Rancul,11017,2001,NA,1,0,5476,1829,2845,NA,NA,2.5523288249969482,0.831223800778389,0.9493799805641174,10648
17028,La Pampa,Rancul,11017,2003,NA,1,0,0,NA,NA,NA,NA,NA,0.8848511427640915,0.9538859724998474,10790.412798597827
3969,La Pampa,Rancul,11017,2003,NA,0,1,6447,533,4233,43,NA,4.624460697174072,0.8848511427640915,0.9538859724998474,10790.412798597827
8054,La Pampa,Realico,11018,1954,NA,1,0,4778,1169,3381,NA,NA,1.7766386270523071,0.4115759684489291,0.9263261461799792,10355.076923076878
14705,La Pampa,Realico,11018,1957,NA,1,0,5019,2971,1333,277,NA,3.916227340698242,0.489479271265175,0.9295859201387926,9926.53846153844
1523,La Pampa,Realico,11018,1958,NA,0,1,5213,4352,NA,122,NA,2.558964490890503,0.5154470388705903,0.9306725114583969,9783.692307692312
8490,La Pampa,Realico,11018,1962,NA,1,0,5529,3023,2033,118,NA,3.129133701324463,0.5637714743614199,0.9350188767368142,9575
5723,La Pampa,Realico,11018,1963,NA,0,1,5779,2580,2150,NA,NA,3.8826684951782227,0.5619659245014192,0.9361054680564185,9613.5
16175,La Pampa,Realico,11018,1963,NA,1,0,5765,2499,2784,NA,NA,4.464180946350098,0.5619659245014192,0.9361054680564185,9613.5
8920,La Pampa,Realico,11018,1965,NA,1,0,5815,3064,2423,NA,72,3.5478711128234863,0.5583548247814178,0.9382786506956271,9690.5
4697,La Pampa,Realico,11018,1973,3,0,1,6548,1821,3018,NA,NA,3.0533432960510254,0.5710750341415398,0.946971381252462,10468
16674,La Pampa,Realico,11018,1973,3,1,0,6536,1658,3032,NA,NA,3.1057260036468506,0.5710750341415398,0.946971381252462,10468
5203,La Pampa,Realico,11018,1973,9,0,1,6442,2363,3087,NA,NA,2.67807936668396,0.5710750341415398,0.946971381252462,10468
2022,La Pampa,Realico,11018,1983,NA,0,1,8010,3635,2839,NA,NA,2.917587995529175,0.643568229675294,0.9578372944485056,12439.272727272706
9408,La Pampa,Realico,11018,1983,NA,1,0,7906,3633,2648,NA,NA,2.9659669399261475,0.643568229675294,0.9578372944485056,12439.272727272706
9934,La Pampa,Realico,11018,1985,NA,1,0,8269,4079,3211,NA,NA,2.511338949203491,0.6580668687820452,0.9600104770877143,12843.45454545453
10462,La Pampa,Realico,11018,1987,NA,1,0,8847,3728,4592,NA,NA,2.23237943649292,0.6725655078887964,0.9621836597269229,13247.636363636353
10990,La Pampa,Realico,11018,1989,NA,1,0,8696,3532,4522,NA,NA,2.3855152130126953,0.6870641469955476,0.964356842366132,13651.818181818177
2550,La Pampa,Realico,11018,1989,NA,0,1,8877,3667,4538,NA,NA,2.40679931640625,0.6870641469955476,0.964356842366132,13651.818181818177
11519,La Pampa,Realico,11018,1991,NA,1,0,9174,3478,4521,NA,NA,2.555595636367798,0.7015627861022988,0.9665300250053406,14056
12049,La Pampa,Realico,11018,1993,NA,1,0,8958,3030,4013,NA,NA,3.0386271476745605,0.71606142520905,0.96813201904296875,14305.200000000012
12586,La Pampa,Realico,11018,1995,NA,1,0,9617,2779,5020,NA,NA,2.713014602661133,0.7305600643158012,0.9697340130805969,14554.400000000023
3087,La Pampa,Realico,11018,1995,NA,0,1,9646,2586,4983,NA,NA,2.7589597702026367,0.7305600643158012,0.9697340130805969,14554.400000000023
13123,La Pampa,Realico,11018,1997,NA,1,0,9505,2702,4864,NA,NA,2.730719566345215,0.7450587034225524,0.9713360071182251,14803.600000000006
3625,La Pampa,Realico,11018,1999,NA,0,1,10267,4954,4016,NA,NA,2.547091484069824,0.7595573425293036,0.9729380011558533,15052.800000000017
13652,La Pampa,Realico,11018,1999,NA,1,0,10239,4447,4550,NA,NA,2.5406932830810547,0.7595573425293036,0.9729380011558533,15052.800000000017
14175,La Pampa,Realico,11018,2001,NA,1,0,7844,1826,3876,NA,NA,3.0478460788726807,0.7740559816360548,0.9745399951934814,15302
17029,La Pampa,Realico,11018,2003,NA,1,0,0,NA,NA,NA,NA,NA,0.788554620742806,0.9761419892311096,15554.27713672704
3970,La Pampa,Realico,11018,2003,NA,0,1,9770,236,6364,59,NA,4.687492370605469,0.788554620742806,0.9761419892311096,15554.27713672704
8055,La Pampa,Toay,11019,1954,NA,1,0,1803,430,1214,NA,NA,1.9304355382919312,0.5186566389524003,0.8555154610763891,5788.461538461561
14706,La Pampa,Toay,11019,1957,NA,1,0,1879,1219,317,103,NA,3.310576915740967,0.5665876108866463,0.8635663715275852,5470.23076923078
1524,La Pampa,Toay,11019,1958,NA,0,1,2055,1639,NA,60,NA,2.3109281063079834,0.582564601531395,0.8662500083446503,5364.153846153844
8491,La Pampa,Toay,11019,1962,NA,1,0,2058,1058,823,57,NA,3.1614270210266113,0.5791323482990265,0.8769845556129106,5123
5724,La Pampa,Toay,11019,1963,NA,0,1,2060,1222,550,NA,NA,3.7835705280303955,0.5614392310380936,0.8796681924299756,5108.5
16176,La Pampa,Toay,11019,1963,NA,1,0,2060,1234,726,NA,NA,3.7682368755340576,0.5614392310380936,0.8796681924299756,5108.5
8921,La Pampa,Toay,11019,1965,NA,1,0,2028,1176,719,NA,37,3.609497308731079,0.5260529965162277,0.8850354660641058,5079.5
4698,La Pampa,Toay,11019,1973,3,0,1,2190,269,1024,NA,NA,3.081334114074707,0.49827515184879445,0.9065045606006272,5203.5
16675,La Pampa,Toay,11019,1973,3,1,0,2188,245,1014,NA,NA,3.1305830478668213,0.49827515184879445,0.9065045606006272,5203.5
5204,La Pampa,Toay,11019,1973,9,0,1,2161,597,1059,NA,NA,2.9565632343292236,0.49827515184879445,0.9065045606006272,5203.5
9409,La Pampa,Toay,11019,1983,NA,1,0,2824,1019,1138,NA,NA,3.137422561645508,0.70056762397288,0.9333409287712788,5988.727272727265
2023,La Pampa,Toay,11019,1983,NA,0,1,2835,1036,1147,NA,NA,3.1026294231414795,0.70056762397288,0.9333409287712788,5988.727272727265
9935,La Pampa,Toay,11019,1985,NA,1,0,2972,1240,1213,NA,NA,2.8202853202819824,0.7410261183976914,0.938708202405409,6206.545454545441
10463,La Pampa,Toay,11019,1987,NA,1,0,3206,1291,1594,NA,NA,2.4152469635009766,0.7814846128225028,0.9440754760395391,6424.363636363618
2551,La Pampa,Toay,11019,1989,NA,0,1,3332,1304,1679,NA,NA,2.509864330291748,0.8219431072473142,0.94944274967367015,6642.1818181818235
10991,La Pampa,Toay,11019,1989,NA,1,0,3265,1272,1642,NA,NA,2.5243375301361084,0.8219431072473142,0.94944274967367015,6642.1818181818235
11520,La Pampa,Toay,11019,1991,NA,1,0,3432,847,1399,NA,NA,3.4522323608398437,0.8624016016721257,0.9548100233078003,6860
12050,La Pampa,Toay,11019,1993,NA,1,0,3442,818,1268,NA,NA,3.5166964530944824,0.9028600960969371,0.9581780195236207,7339.200000000012
3088,La Pampa,Toay,11019,1995,NA,0,1,4086,811,1966,NA,NA,3.147691488265991,0.9433185905217485,0.9615460157394411,7818.400000000023
12587,La Pampa,Toay,11019,1995,NA,1,0,4062,753,1934,NA,NA,3.4299614429473877,0.9433185905217485,0.9615460157394411,7818.400000000023
13124,La Pampa,Toay,11019,1997,NA,1,0,4222,815,2087,NA,NA,2.8555173873901367,0.9837770849465599,0.9649140119552615,8297.600000000035
3626,La Pampa,Toay,11019,1999,NA,0,1,5017,2305,2216,NA,NA,2.444018840789795,1,0.9682820081710815,8776.799999999988
13653,La Pampa,Toay,11019,1999,NA,1,0,4983,1989,2483,NA,NA,2.4179298877716064,1,0.9682820081710815,8776.799999999988
14176,La Pampa,Toay,11019,2001,NA,1,0,3724,772,1999,NA,NA,2.777815341949463,1,0.9716500043869019,9256
3971,La Pampa,Toay,11019,2003,NA,0,1,5330,195,3302,74,NA,6.088442802429199,1,0.9750180006027218,9754.470444179058
17030,La Pampa,Toay,11019,2003,NA,1,0,0,NA,NA,NA,NA,NA,1,0.9750180006027218,9754.470444179058
8056,La Pampa,Trenel,11020,1954,NA,1,0,2575,332,1847,NA,NA,1.8025600910186768,0.31311329511495956,0.9192150153897027,6289.615384615376
14707,La Pampa,Trenel,11020,1957,NA,1,0,2694,1304,648,371,NA,4.643561840057373,0.44730470730708305,0.9223200136964973,5798.307692307688
1525,La Pampa,Trenel,11020,1958,NA,0,1,2772,2064,NA,313,NA,2.7273945808410645,0.4920351780377956,0.9233550131320953,5634.538461538439
8492,La Pampa,Trenel,11020,1962,NA,1,0,2847,1228,1062,377,NA,3.5013580322265625,0.4651968955993624,0.9274950108744884,5271
16177,La Pampa,Trenel,11020,1963,NA,1,0,2942,1313,1487,NA,NA,4.060900688171387,0.4070472836494474,0.9285300103100864,5253
5725,La Pampa,Trenel,11020,1963,NA,0,1,2947,1344,1154,NA,NA,3.558825731277466,0.4070472836494474,0.9285300103100864,5253
8922,La Pampa,Trenel,11020,1965,NA,1,0,2982,1414,1186,NA,83,3.557490110397339,0.29074805974960327,0.9306000091812829,5217
16676,La Pampa,Trenel,11020,1973,3,1,0,3251,248,1450,NA,NA,3.077410936355591,0.11320754885673523,0.9388800046660686,5226.5999999999985
4699,La Pampa,Trenel,11020,1973,3,0,1,3251,301,1444,NA,NA,3.1744346618652344,0.11320754885673523,0.9388800046660686,5226.5999999999985
5205,La Pampa,Trenel,11020,1973,9,0,1,3013,796,1436,NA,NA,3.0438947677612305,0.11320754885673523,0.9388800046660686,5226.5999999999985
2024,La Pampa,Trenel,11020,1983,NA,0,1,3297,1455,1352,NA,NA,2.7027747631073,0.49056604504585266,0.9492299990220503,5462
9410,La Pampa,Trenel,11020,1983,NA,1,0,3287,1408,1347,NA,NA,2.782010555267334,0.49056604504585266,0.9492299990220503,5462
9936,La Pampa,Trenel,11020,1985,NA,1,0,3334,1460,1409,NA,NA,2.661614179611206,0.5660377442836761,0.9512999978932468,5464
10464,La Pampa,Trenel,11020,1987,NA,1,0,3477,1436,1867,NA,NA,2.1730329990386963,0.6415094435214996,0.9533699967644433,5466
10992,La Pampa,Trenel,11020,1989,NA,1,0,3361,1261,1797,NA,NA,2.4534173011779785,0.7169811427593231,0.9554399956356399,5468
2552,La Pampa,Trenel,11020,1989,NA,0,1,3416,1304,1808,NA,NA,2.458787441253662,0.7169811427593231,0.9554399956356399,5468
11521,La Pampa,Trenel,11020,1991,NA,1,0,3453,1033,1854,NA,NA,2.570194959640503,0.7924528419971466,0.9575099945068359,5470
12051,La Pampa,Trenel,11020,1993,NA,1,0,3420,937,1615,NA,NA,3.1634037494659424,0.8679245412349701,0.9598859906196595,5440.799999999999
3089,La Pampa,Trenel,11020,1995,NA,0,1,3441,888,1753,NA,NA,2.854851722717285,0.9433962404727936,0.9622619867324831,5411.5999999999985
12588,La Pampa,Trenel,11020,1995,NA,1,0,3432,954,1806,NA,NA,2.756716728210449,0.9433962404727936,0.9622619867324831,5411.5999999999985
13125,La Pampa,Trenel,11020,1997,NA,1,0,3332,886,1734,NA,NA,2.750612258911133,1,0.9646379828453067,5382.399999999998
13655,La Pampa,Trenel,11020,1999,NA,1,0,3591,1670,1635,NA,NA,2.3333611488342285,1,0.9670139789581298,5353.200000000001
3628,La Pampa,Trenel,11020,1999,NA,0,1,3596,1849,1497,NA,NA,2.273880958557129,1,0.9670139789581298,5353.200000000001
14177,La Pampa,Trenel,11020,2001,NA,1,0,2645,377,1698,NA,NA,2.136066436767578,1,0.9693899750709534,5324
3972,La Pampa,Trenel,11020,2003,NA,0,1,3363,103,2326,63,NA,4.5959553718566895,1,0.9717659711837765,5294.919675017829
17031,La Pampa,Trenel,11020,2003,NA,1,0,0,NA,NA,NA,NA,NA,1,0.9717659711837765,5294.919675017829
8057,La Pampa,Utracan,11021,1954,NA,1,0,3977,967,2752,NA,NA,1.8444594144821167,0.5393464152629548,0.8322856697169216,9711.307692307688
14708,La Pampa,Utracan,11021,1957,NA,1,0,3973,2168,793,222,NA,4.261709690093994,0.5775296481756058,0.8403195359490132,9425.153846153844
1526,La Pampa,Utracan,11021,1958,NA,0,1,4354,3020,NA,193,NA,3.397141456604004,0.590257392479824,0.8429974913597107,9329.76923076922
8493,La Pampa,Utracan,11021,1962,NA,1,0,4472,2663,1101,129,NA,3.901766061782837,0.621476566791535,0.8537093130024989,9256.800000000003
16178,La Pampa,Utracan,11021,1963,NA,1,0,4547,2304,1327,NA,NA,4.480957984924316,0.6243584096431736,0.8563872684131963,9315.699999999997
5726,La Pampa,Utracan,11021,1963,NA,0,1,4554,2277,948,NA,NA,4.583618640899658,0.6243584096431736,0.8563872684131963,9315.699999999997
8923,La Pampa,Utracan,11021,1965,NA,1,0,4478,2183,1555,NA,69,4.195424556732178,0.6301220953464508,0.8617431792345913,9433.5
4700,La Pampa,Utracan,11021,1973,3,0,1,5599,837,2270,NA,NA,3.576169729232788,0.6607729434967045,0.8831668225201685,10103
16677,La Pampa,Utracan,11021,1973,3,1,0,5582,799,2244,NA,NA,3.6565043926239014,0.6607729434967045,0.8831668225201685,10103
5206,La Pampa,Utracan,11021,1973,9,0,1,5412,1515,2581,NA,NA,3.0345916748046875,0.6607729434967045,0.8831668225201685,10103
9411,La Pampa,Utracan,11021,1983,NA,1,0,6883,3039,2719,NA,NA,2.792302131652832,0.7149117231368987,0.9099463766271416,11564.363636363647
2025,La Pampa,Utracan,11021,1983,NA,0,1,6919,3086,2757,NA,NA,2.749386787414551,0.7149117231368987,0.9099463766271416,11564.363636363647
9937,La Pampa,Utracan,11021,1985,NA,1,0,7153,3539,3031,NA,NA,2.3493711948394775,0.7257394790649361,0.9153022874485357,11955.272727272764
10465,La Pampa,Utracan,11021,1987,NA,1,0,7512,3489,3660,NA,NA,2.2040464878082275,0.7365672349929735,0.9206581982699307,12346.181818181823
10993,La Pampa,Utracan,11021,1989,NA,1,0,7530,3043,3853,NA,NA,2.3764617443084717,0.7473949909210109,0.9260141090913248,12737.09090909094
2553,La Pampa,Utracan,11021,1989,NA,0,1,7610,3141,3882,NA,NA,2.3503708839416504,0.7473949909210109,0.9260141090913248,12737.09090909094
11522,La Pampa,Utracan,11021,1991,NA,1,0,7663,2576,3271,NA,NA,3.0714385509490967,0.7582227468490483,0.9313700199127197,13128
12052,La Pampa,Utracan,11021,1993,NA,1,0,7541,2496,3183,NA,NA,3.1664910316467285,0.7690505027770858,0.9363640189170841,13403.200000000012
3090,La Pampa,Utracan,11021,1995,NA,0,1,8172,2256,3757,NA,NA,3.0732834339141846,0.7798782587051232,0.9413580179214485,13678.400000000023
12589,La Pampa,Utracan,11021,1995,NA,1,0,8140,2367,3746,NA,NA,3.1998047828674316,0.7798782587051232,0.9413580179214485,13678.400000000023
13126,La Pampa,Utracan,11021,1997,NA,1,0,8048,1933,3471,NA,NA,3.117576837539673,0.7907060146331606,0.946352016925812,13953.600000000035
3627,La Pampa,Utracan,11021,1999,NA,0,1,8897,4161,3631,NA,NA,2.561901330947876,0.801533770561198,0.9513460159301763,14228.799999999988
13654,La Pampa,Utracan,11021,1999,NA,1,0,8864,3626,4193,NA,NA,2.5099778175354004,0.801533770561198,0.9513460159301763,14228.799999999988
14178,La Pampa,Utracan,11021,2001,NA,1,0,6575,1475,3655,NA,NA,2.6134958267211914,0.8123615264892354,0.9563400149345398,14504
3973,La Pampa,Utracan,11021,2003,NA,0,1,8650,310,4953,53,NA,6.125768184661865,0.8231892824172728,0.9613340139389024,14783.166381677729
17032,La Pampa,Utracan,11021,2003,NA,1,0,0,NA,NA,NA,NA,NA,0.8231892824172728,0.9613340139389024,14783.166381677729
6329,La Rioja,Arauco,12000,1916,NA,1,0,579,194,NA,NA,NA,1.8037189245224,0,0.5507100224494934,3528.030303030304
238,La Rioja,Arauco,12000,1922,NA,0,1,259,188,NA,NA,42,2.385441541671753,0,0.6071100138848813,3801.1212121212156
7178,La Rioja,Arauco,12000,1926,NA,1,0,564,255,NA,NA,449,2.4791982173919678,0,0.6447100081751422,3983.1818181818235
574,La Rioja,Arauco,12000,1928,NA,0,1,683,309,NA,0,372,1.994659423828125,0,0.6635100053202727,4074.2121212121274
7550,La Rioja,Arauco,12000,1930,NA,1,0,577,409,NA,NA,NA,1.9902379512786865,0,0.6823100024653996,4165.242424242431
765,La Rioja,Arauco,12000,1937,NA,0,1,772,328,NA,NA,436,2.0016658306121826,0,0.7481099924733563,4483.84848484848
1031,La Rioja,Arauco,12000,1946,NA,0,1,892,279,613,NA,NA,1.7540706396102905,0,0.8327099796264399,4893.484848484848
15373,La Rioja,Arauco,12000,1948,12,1,0,957,NA,913,NA,NA,1.09616219997406,0.02660830902016187,0.8446508876302019,5017.956521739106
8059,La Rioja,Arauco,12000,1954,NA,1,0,2447,382,2040,NA,NA,1.3898797035217285,0.1862581631411686,0.859896344217387,5491.69565217389
14710,La Rioja,Arauco,12000,1957,NA,1,0,2713,1528,823,NA,36,3.8083176612854004,0.2660830902016684,0.86751907251097915,5728.565217391297
1528,La Rioja,Arauco,12000,1958,NA,0,1,2736,2547,NA,NA,51,2.1502444744110107,0.2926913992218303,0.8700599819421768,5807.521739130432
15744,La Rioja,Arauco,12000,1960,NA,1,0,2644,1997,440,NA,NA,3.1122195720672607,0.34590801726216824,0.8751418008045713,5965.434782608674
5730,La Rioja,Arauco,12000,1963,NA,0,1,2819,1262,605,NA,26,6.0561699867248535,0.42573294432266806,0.8827645290981634,6202.304347826081
16179,La Rioja,Arauco,12000,1963,NA,1,0,2839,1257,661,NA,NA,6.061052322387695,0.42573294432266806,0.8827645290981634,6202.304347826081
8925,La Rioja,Arauco,12000,1965,NA,1,0,2843,1628,937,NA,NA,3.8613784313201904,0.4789495623629989,0.8878463479605587,6360.2173913043225
16680,La Rioja,Arauco,12000,1973,3,1,0,3641,1395,1947,NA,NA,2.302940845489502,0.593329906463623,0.9081736234101374,7265.299999999988
4703,La Rioja,Arauco,12000,1973,3,0,1,3646,1402,2032,13,NA,2.177374839782715,0.593329906463623,0.9081736234101374,7265.299999999988
5211,La Rioja,Arauco,12000,1973,9,0,1,3481,941,2321,NA,NA,1.9224427938461304,0.593329906463623,0.9081736234101374,7265.299999999988
9412,La Rioja,Arauco,12000,1983,NA,1,0,4891,1580,2734,NA,NA,2.3450653553009033,0.5311259031295776,0.9335827177221123,9197
2026,La Rioja,Arauco,12000,1983,NA,0,1,4996,1564,2735,NA,NA,2.4539976119995117,0.5311259031295776,0.9335827177221123,9197
9939,La Rioja,Arauco,12000,1985,NA,1,0,4661,2060,2458,NA,12,2.1115362644195557,0.5186851024627686,0.9386645365845068,9691
10467,La Rioja,Arauco,12000,1987,NA,1,0,4813,1441,2572,NA,5,2.533883571624756,0.5062443017959595,0.9437463554469021,10185
2554,La Rioja,Arauco,12000,1989,NA,0,1,5089,1164,3652,NA,2,1.7595165967941284,0.4938035011291504,0.9488281743092966,10679
